,rho,beta&a&b,phi,sigma,Ifit,nRuns,region,IUQ
2-37,0.9029389901186546,"[ 2.96550267e+02 -1.74234063e-01  9.68066456e-01 -5.18921766e+00
 -2.00331717e+00 -7.84168627e-03  1.56678756e+00 -3.42756487e-01
  1.37317081e-01]",0.4092717233163573,0.6262633445244341,1.1265832624189345,2,SAS,1.0838927495546744
2-38,0.8036763876718914,"[ 2.99199013e+02 -2.98725425e-01  8.52411515e-01 -5.15345474e-01
 -2.05226971e-01  1.24008400e-03  1.38714066e-01 -3.84564473e-01
 -1.71707520e-02]",0.8669826908794067,0.1709027214175712,1.0682134817268172,2,SEA,1.0868307836003959
2-39,0.5782377078133173,"[ 2.98967466e+02  4.54046323e-02  5.31909995e-01  1.97050070e+00
 -7.42178403e-01  5.14666738e-02  2.09778808e-01 -1.68132515e-01
 -5.42144512e-02]",0.6680578049956013,0.3436492692044887,1.0703875130852856,2,NAU,1.0734380387876274
2-40,0.661294080611216,"[ 2.95641752e+02 -1.28180424e+00  2.16423922e+00  6.92824325e+00
 -1.54260964e+00 -1.10072014e-01 -6.13827304e-01  3.27912105e-01
 -4.47705177e-02]",0.491190310661071,1.0324744143387874,1.0675389953032182,2,CAU,1.0084083634949736
2-41,0.8615615846603915,"[ 2.92504032e+02 -8.96105026e-01  1.69236076e+00  5.20809742e+00
 -8.10577639e-01 -3.32227812e-02  3.25107812e-01  3.13502735e-01
  1.08568042e-01]",0.5819619099189499,0.7250470614835637,1.0676104574406553,2,EAU,1.04633911433517
2-42,0.9899999914888024,"[ 2.87894662e+02  1.17147986e-01  1.15256527e+00  3.68303851e+00
  3.26856578e-02 -1.37376608e-02  1.41417269e+00  2.11662816e-01
  3.09744072e-02]",0.6019222205336267,0.3262467638761769,1.08284216818502,2,SAU,1.0345650807824882
2-43,0.99,"[2.87455995e+02 2.26068683e-01 8.07655132e-01 2.46676041e+00
 1.72827820e-01 2.86170571e-02 2.18113431e+00 2.75691031e-01
 8.88336774e-03]",0.7185786440499442,0.2449502883636117,1.0771887740123438,2,NZ,1.014366980575247
2-44,0.9097627806039802,"[ 2.37447154e+02 -4.89476000e-01  1.54613589e+00  1.22088190e+01
  3.08166250e+00  1.99146705e-01  1.62156579e-01 -1.67641436e+00
 -3.86965849e-01]",0.2701196740665427,1.0415342309020736,1.1492886056793918,2,EAN,1.0721187771318381
2-45,0.938441956604225,"[ 2.50458517e+02 -5.85309772e-01  1.69145356e+00  1.02637590e+01
  2.34314817e+00 -1.06111651e-01  9.01729201e-01 -1.10383844e+00
 -1.97559270e-01]",0.2986428289384206,1.5556396599528122,1.1366702512909084,2,WAN,1.0908960984553455
2-46,0.0099999999999999,"[ 2.54374209e+02  2.24603127e+00 -6.87685931e-03 -9.37489650e+00
  4.97732203e-01  5.38015678e-01 -5.77028623e+00 -1.37004184e+00
  3.87456013e-01]",0.764530593666172,1.929578466437139,4.795489809894218,2,ARO,2.460101263409002
2-47,0.8126932197907538,"[ 2.92934610e+02  2.02221249e-01  3.74471900e-01 -1.66743899e+00
 -5.31320880e-02  7.73182697e-03 -2.23193951e+00  2.01242938e-01
  1.92435224e-02]",0.8583218499459946,0.0883242703422152,1.1890400687215008,2,NPO,0.9957442225848305
2-48,0.8928168707845134,"[ 2.99472484e+02  2.01680798e-03  5.26301699e-01 -1.08390029e-01
 -7.10896910e-03  1.31876050e-02  7.31983822e-01 -2.14068172e-01
 -3.72867301e-03]",0.976572837687997,0.1445665482216145,1.057036806293994,2,EPO,1.0471423981316892
2-49,0.954122695317428,"[ 2.92015992e+02 -8.20192938e-02  6.01688643e-01  1.60488017e+00
  6.52047859e-02  9.09280761e-03  1.79553619e+00  1.23599452e-01
 -1.00962139e-02]",0.7840317071584155,0.0719060726221822,1.155296986778763,2,SPO,1.0384766055833168
2-50,0.8559293947975358,"[ 2.92756363e+02  3.75217493e-03  4.09140859e-01 -1.70166678e+00
  1.55235686e-02 -1.51537381e-02 -2.18104215e+00  2.96240691e-01
 -2.20512825e-02]",0.8558119627138816,0.1023923453274373,1.2326206680253349,2,NAO,1.0504760804666338
2-51,0.9110961077397496,"[ 2.98822135e+02  1.42689525e-01  3.88855064e-01  6.40727176e-01
 -1.65504467e-01 -3.65468652e-02  1.26108118e+00 -2.87698808e-01
  6.31640347e-02]",0.8658205574153109,0.1268185339010569,1.087350502500683,2,EAO,1.034818997104617
2-52,0.9609331480801688,"[ 2.91642467e+02  7.11603584e-02  4.66266415e-01  1.73534311e+00
  6.12337474e-02 -2.39960777e-03  2.18213257e+00  2.16054314e-01
 -3.19006576e-03]",0.779486194081846,0.1039213065550314,1.1274488000966467,2,SAO,0.97359033412377
2-53,0.8784236039783259,"[ 2.99012511e+02  4.45478341e-02  5.31802559e-01 -7.68425855e-01
 -4.75045628e-01 -2.73635997e-02 -6.39867681e-02 -8.10936963e-01
  9.07181339e-02]",0.8071272808591169,0.2303142121998539,1.0668582853908966,2,ARS,0.9988037147364446
2-54,0.6328231116712939,"[ 2.99843652e+02  1.95064390e-02  5.00617587e-01 -1.03918520e+00
 -3.75589195e-01 -5.34854768e-02 -7.35915725e-02 -5.76106432e-01
 -5.86384210e-03]",0.7606946596475851,0.2392904245300516,1.0674758342086144,2,BOB,1.020251475959185
2-55,0.0099999999999999,"[ 3.00054565e+02 -8.40184330e-01  1.38065572e+00 -6.00155007e-02
 -1.86254377e-01  5.05262419e-02  5.53232061e-01 -4.25320763e-01
 -5.31684913e-02]",0.8318898413736119,0.198127421345302,1.103918132114149,2,EIO,1.0882214391648588
2-56,0.0100006579136672,"[ 2.94819237e+02  9.27479022e-02  3.80941693e-01  1.36006761e+00
 -3.57659759e-03  1.12141938e-02  1.73371888e+00 -1.89417485e-02
 -1.08726966e-02]",0.8801903462165421,0.1032579258599568,1.1168811496748945,2,SIO,1.0662360558890855
2-57,0.9658625939136944,"[ 2.76472875e+02  7.15958407e-02  6.06206629e-01  2.25319729e+00
  1.17289502e-01 -1.42771581e-02  2.10858755e+00  1.45502700e-01
  3.77257879e-02]",0.7330058018638772,0.1388418849308408,1.836339829574704,2,SOO,1.2991954675554456
3-0,0.0099999999999999,"[ 2.57709693e+02  7.02802375e-01  3.85305868e-01 -1.06724863e+01
  1.54458087e+00  6.77772742e-02 -2.64122586e+00 -2.43523318e-01
 -9.35119323e-02]",0.3978965134991177,1.2024266727539912,1.2133643140688395,3,GIC,1.1473425065975604
3-1,0.925045562444719,"[ 2.66744687e+02  4.23589394e-01  9.23052510e-01 -1.59131728e+01
  7.06840047e-01  5.49851703e-02 -1.81010815e+00  1.79273216e-02
  5.07043624e-01]",0.3046951316141523,1.718083528050818,1.147746825475408,3,NWN,1.162910652824379
3-2,0.4330287246609542,"[ 2.62044922e+02  5.88213717e-01  8.29133065e-01 -1.62583874e+01
 -1.70155869e-01 -2.04111282e-01 -5.05927367e+00 -7.75460458e-01
 -7.59014534e-02]",0.4301334352336023,1.520802695354308,1.4608839934924374,3,NEN,1.3248487190928384
3-3,0.7785520170786779,"[ 2.80887425e+02  4.50013833e-01  4.75231722e-01 -1.21904382e+01
  5.16545302e-01 -1.96962514e-01 -1.12181318e+00  1.27194267e+00
  6.33247306e-02]",0.316756342625017,1.257361065348793,1.0640119212713564,3,WNA,1.0618002137018017
3-4,0.01,"[ 2.84364624e+02  4.83300643e-01  4.28027102e-01 -1.35694104e+01
 -7.03342421e-01 -7.64103896e-02 -9.33779642e-01  1.26173143e+00
 -1.07309477e-01]",0.2910118936189076,1.5098268505311747,1.0487146810996988,3,CNA,1.0743305397492884
3-5,0.7404734049096868,"[ 2.85535727e+02  4.31038079e-02  7.74888547e-01 -9.26862216e+00
 -5.53774435e-01 -1.61744636e-01 -1.71482609e+00  2.43566732e-01
  1.69316608e-03]",0.2220488892207673,0.9326847031175683,1.048083671683271,3,ENA,1.1438942548567663
3-6,0.8482080768047734,"[ 2.93156559e+02  4.06696204e-01  3.41475091e-01 -6.01003425e+00
 -3.93447536e-01 -6.00648992e-03 -8.72375399e-01  5.52748065e-01
  5.73861975e-02]",0.4382591870385171,0.56643007776584,1.065390155433675,3,NCA,1.0182864603856658
3-7,0.0099999999999999,"[ 2.98400013e+02  1.56771852e-01  4.39431121e-01 -1.44004243e+00
 -3.74125869e-01  1.25966036e-02 -2.38254525e-01 -1.75526881e-01
 -5.32797008e-02]",0.7742055758977687,0.2572036832889572,1.077649123381116,3,SCA,1.0987502654005652
3-8,0.0099999999999999,"[ 2.99078177e+02  9.12082804e-02  3.82791532e-01 -1.03393118e+00
 -1.14917816e-01  8.30325511e-04 -1.10334167e+00 -1.19004595e-01
  3.33805906e-03]",0.8961286093164871,0.1137133900332357,1.0719403149786535,3,CAR,1.1123940857527437
3-9,0.8919092516548294,"[ 2.93764570e+02 -2.34968492e-03  7.47171406e-01  2.10644168e-01
 -3.19880842e-01  6.50393949e-02  2.52227580e-01  2.81173421e-01
 -1.43149375e-04]",0.9096122071324853,0.2163742612352117,1.066414481917155,3,NWS,1.066326829280603
3-10,0.9178509430310746,"[ 2.96707513e+02  2.86383210e-02  8.38378590e-01 -3.48995217e-01
 -7.45375263e-01  5.08484946e-02 -5.99697280e-01  4.76720964e-01
  1.13307719e-01]",0.8325037283350484,0.2853895051888788,1.1577085485794296,3,NSA,1.1745229891710436
3-11,0.8994706847769197,"[ 2.97236847e+02  1.41560236e-01  6.09915608e-01  6.14989448e-01
 -7.94852683e-01 -3.94255721e-02 -8.97779553e-01 -1.05589790e-02
  1.34576245e-01]",0.690463580157334,0.4089724470028683,1.2000175481386433,3,NES,1.0888155317110941
3-12,0.8405625442603771,"[ 2.94567411e+02  1.68373178e-01  7.61660776e-01  1.17212726e-01
 -8.29476891e-01  2.09460940e-01 -1.68913727e+00  9.01812190e-01
 -1.90982379e-02]",0.621775251502326,0.6130651789191301,1.2469544011816631,3,SAM,1.1569075949707277
3-13,0.9526921177257616,"[ 2.87300049e+02  2.07459934e-03  7.38130784e-01  3.73120685e+00
 -2.40858544e-01 -4.49321039e-02  9.14164120e-01  2.05059312e-01
 -3.04378519e-02]",0.7249444094279545,0.2980158550285935,1.0508900949625055,3,SWS,1.008180441187873
3-14,0.7978540390110997,"[ 2.91326123e+02 -5.09679893e-01  1.23277653e+00  4.77337428e+00
 -7.40723127e-01  1.16289496e-01 -5.85867395e-02  5.92097006e-01
  6.40815513e-04]",0.3090254666294004,0.6093858956916035,1.0604527218899436,3,SES,1.0200509390199086
3-15,0.9530511760565024,"[ 2.81609003e+02  2.77533413e-03  5.70958757e-01  4.63896351e+00
  1.73605832e-01 -6.08472793e-03  1.49670389e+00  2.95608626e-01
  4.70481614e-02]",0.5062683289963592,0.3827597148933937,1.0532429312688822,3,SSA,1.0169652381029277
3-16,0.1150670085374854,"[ 2.79085709e+02  4.91662102e-01  1.15329867e-01 -7.56300824e+00
  6.94201482e-01 -1.98552540e-01 -1.67231463e+00  2.92502326e-01
  1.13080560e-02]",0.4124706643181067,0.8584692077053467,1.0642758930000906,3,NEU,1.0418618958952013
3-17,0.0099999999999999,"[ 2.81523757e+02  1.66476453e+00 -8.42783478e-01 -1.11494390e+01
  6.71134471e-01 -2.08791687e-01 -5.39505015e-01  3.08583674e-01
 -3.42860276e-01]",0.3426636122598654,1.377219472653702,1.0998028269384217,3,WCE,1.0925381494053585
3-18,0.01,"[ 2.77224522e+02  3.70880223e+00 -2.71399789e+00 -1.62756848e+01
  2.67352147e-01 -3.34432765e-01 -4.54084642e-01 -4.27946597e-01
 -3.74778351e-01]",0.3382314424672429,2.1904154913650324,1.058733572959552,3,EEU,1.119204465854191
3-19,0.7833587783396818,"[ 2.89727248e+02  1.94138572e-01  6.08336246e-01 -8.66468733e+00
  5.66628872e-01 -1.78730764e-01 -2.34311695e+00  8.35038005e-01
 -1.64081935e-01]",0.4862416818303048,0.5253708373835267,1.170799628397227,3,MED,1.0342559747527635
3-20,0.8953374378899381,"[ 2.96506002e+02  4.25648868e-01  4.96173408e-01 -8.75201538e+00
 -1.56486948e+00 -2.62876593e-01  2.25830306e-01  6.39682599e-02
  3.77147956e-01]",0.4228307049960437,0.6956126034172972,1.0928395499405603,3,SAH,1.0838469939835598
3-21,0.9137583481701784,"[ 2.97949443e+02  3.71514382e-01  3.38228397e-01 -3.85676282e-01
 -1.09024032e+00 -3.87316877e-01  1.62734709e+00 -2.24029599e-01
  2.23777832e-01]",0.5288764788411024,0.4377046010537554,1.1447479524158506,3,WAF,1.0988330157915942
3-22,0.9348678324502132,"[ 2.95303249e+02  2.50086164e-01  4.98107104e-01 -1.14893947e-01
 -8.22445374e-01 -1.90799253e-01  8.57847284e-01  3.38052103e-01
  6.06555379e-02]",0.5867011523631686,0.3333071367174914,1.083071903239931,3,CAF,1.0773212384443835
3-23,0.8913625339710012,"[ 2.97202319e+02  1.32864513e-01  5.34517287e-01 -5.86575216e-01
 -9.82740546e-01 -1.72066305e-01  1.46980410e+00  5.05274438e-01
  8.96653915e-02]",0.5963801788202483,0.4734718253711867,1.0774649089020645,3,NEAF,1.0773795728309277
3-24,0.0099999999999999,"[ 2.95417744e+02  1.45156919e-01  4.86372251e-01  7.50923871e-01
 -8.91643540e-01  2.12493604e-02  3.71617756e-01  2.32671179e-01
 -8.45158609e-02]",0.8189757906229839,0.3010439218060579,1.0918949362978163,3,SEAF,1.090451124054406
3-25,0.932553126979844,"[ 2.92955465e+02  2.41799279e-01  4.91214843e-01  2.95492451e+00
 -1.16713288e+00  1.24215409e-01 -9.95810161e-02  2.29731313e-01
  7.90349394e-02]",0.566924436938026,0.3713577346107486,1.0775841027803654,3,WSAF,1.0904804549359706
3-26,0.1302130707366015,"[ 2.93800997e+02 -9.94385935e-02  8.58896188e-01  3.10436084e+00
 -1.49740379e+00  6.57905397e-02 -5.23719728e-01  1.26341471e-01
  2.91345640e-01]",0.5032647606575927,0.5181257380378093,1.1393375327050377,3,ESAF,1.1094210363169874
3-27,0.9183672868990304,"[ 2.96983691e+02  1.18157010e-01  4.88419413e-01  1.97309079e+00
 -3.27587898e-01  7.95252276e-03  1.10717549e+00 -1.70996712e-01
  5.84642088e-04]",0.7355478402319612,0.257511545692402,1.0678126415835525,3,MDG,1.0648906073366788
3-28,0.9210065355075362,"[ 2.57616772e+02  5.59440696e-01  1.09319353e+00 -1.89500807e+01
  1.43633070e+00 -3.04531741e-01 -4.46708604e+00  1.32644176e-01
  9.53274335e-02]",0.4513141125658925,1.8011247531642909,1.5483954702399816,3,RAR,1.3216621007776308
3-29,0.01,"[ 2.72587316e+02  1.29410535e+00 -1.09100788e-01 -2.07483530e+01
 -2.72518463e-01 -4.44762917e-01 -8.72394249e-02 -5.59405706e-01
 -4.75069175e-01]",0.3406383301378938,2.5566812868740723,1.067892891970579,3,WSB,1.1652053729611063
3-30,0.0099999999999999,"[ 2.66503036e+02  2.00228661e-01  8.69006782e-01 -2.32171257e+01
 -8.52606081e-01 -5.71171579e-01  4.76468784e-01  5.64276675e-01
 -1.75604407e-01]",0.2871823693655023,1.923885216880045,1.06747113766956,3,ESB,1.1567170911853282
3-31,0.0099999999999999,"[ 2.66667059e+02  1.61799162e+00 -3.70120360e-01 -1.45423007e+01
  3.92737261e-01  1.38546757e-01 -3.17107878e+00  6.71915000e-01
 -1.16240503e-01]",0.4500782731189505,1.0526742829623192,1.288467832598346,3,RFE,1.1721351271214127
3-32,0.0099999999999999,"[ 2.87369192e+02  1.33320800e+00 -4.09950294e-01 -1.50281511e+01
 -4.38132163e-02 -1.92842603e-01 -8.09994467e-01  4.82863440e-01
  6.35773758e-03]",0.3037386589409587,1.0595396463997009,1.0510767342924825,3,WCA,1.053664845584143
3-33,0.0099999999999999,"[ 2.77852664e+02  1.88275812e-01  8.14932092e-01 -1.94511871e+01
 -1.59411364e+00 -4.26471825e-01  6.55753941e-01  6.07492355e-01
 -3.93584942e-01]",0.2814656041120442,1.3805058877261611,1.080597678288476,3,ECA,1.095586093636499
3-34,0.7553503417817212,"[ 2.68031227e+02  7.60072685e-01  2.44563510e-01 -1.40998890e+01
 -1.87584619e+00 -3.21717271e-02 -4.05597311e-01  9.24425215e-01
  1.59592190e-01]",0.4086902794459383,1.312108733537852,1.1181966023769712,3,TIB,1.1916324623123014
3-35,0.9191330670682616,"[ 2.86868213e+02  4.61144832e-01  3.23960637e-01 -8.54290598e+00
 -6.66799549e-01 -2.37204714e-02 -2.14989066e+00  4.50443957e-01
 -1.31898330e-01]",0.3884157620068822,0.5084487264381586,1.0761741308032329,3,EAS,1.0468166548932538
3-36,0.8619138038643006,"[ 2.97513602e+02  9.92287734e-02  8.19540986e-01 -8.37647607e+00
 -1.39240975e+00 -2.48247845e-01  1.77737150e-02 -3.17333110e-01
  4.73037805e-01]",0.5238842258202989,0.9111669401287628,1.0794071341877105,3,ARP,1.1230208043287055
3-37,0.8932707236930243,"[ 2.96437861e+02  1.32805461e-02  7.64890843e-01 -5.19403641e+00
 -2.00255923e+00 -2.21926657e-03  1.55786267e+00 -3.50931199e-01
  1.25927119e-01]",0.4436081235700589,0.6415156105959992,1.1229957532276382,3,SAS,1.1341131072701587
3-38,0.8082684569434955,"[ 2.99182291e+02 -3.12431712e-01  8.72677545e-01 -5.13639035e-01
 -2.05128203e-01  2.06969303e-03  1.32215091e-01 -3.78132839e-01
 -1.34562398e-02]",0.8741659193452027,0.1715886765022343,1.069654793799821,3,SEA,1.1108721573897031
3-39,0.5884813978496474,"[ 2.98956871e+02 -9.09324303e-03  5.91328360e-01  1.96407277e+00
 -7.39947431e-01  5.84569336e-02  2.10062708e-01 -1.68669428e-01
 -5.21191054e-02]",0.674437630770458,0.3453352485863131,1.0725780718258855,3,NAU,1.0872274824316748
3-40,0.6709078311192442,"[ 2.95554466e+02 -4.20399149e-01  1.27668910e+00  6.92987547e+00
 -1.53833281e+00 -1.07622722e-01 -5.94054678e-01  3.09171075e-01
 -7.47001970e-02]",0.5087151961277501,1.0464692102974165,1.053197543610519,3,CAU,1.0239657132468893
3-41,0.860311869417942,"[ 2.92350614e+02 -3.22502699e-01  1.08705305e+00  5.20775674e+00
 -8.10057205e-01 -4.27634083e-02  3.53504425e-01  2.92339544e-01
  8.18867940e-02]",0.6140976993810969,0.714013571144771,1.0509700880648354,3,EAU,1.0330380873699954
3-42,0.98130332195181,"[ 2.87887596e+02  1.18850973e-01  8.09958607e-01  3.67797389e+00
  2.52458010e-02 -1.59789291e-02  1.42684776e+00  2.04945166e-01
  2.22096063e-02]",0.6039784639438597,0.3293477085544119,1.07373528062297,3,SAU,1.0417198504495586
3-43,0.9697463419382352,"[2.87530229e+02 7.83397781e-02 6.72825449e-01 2.45478900e+00
 1.68511005e-01 2.69035201e-02 2.19425057e+00 2.74446087e-01
 1.34412750e-02]",0.7256540802841885,0.2447333218184118,1.0590984263542822,3,NZ,1.0397689730516757
3-44,0.9087555993920984,"[ 2.37350374e+02 -2.78254667e-01  1.32726275e+00  1.22175824e+01
  3.09837624e+00  1.92220661e-01  1.34840324e-01 -1.64661236e+00
 -3.71095052e-01]",0.2677092365969534,1.048423439303542,1.149948022144044,3,EAN,1.0829470315175302
3-45,0.9627853765763456,"[ 2.50372157e+02 -1.26298985e-01  1.32067617e+00  1.03158752e+01
  2.29543957e+00 -9.64511579e-02  9.46039527e-01 -1.11142915e+00
 -2.16293451e-01]",0.3043485872703436,1.5690268668563594,1.135061978360698,3,WAN,1.0975831360635901
3-46,0.01,"[254.32287355   2.86148614  -0.62797083  -9.4099274    0.49624693
   0.51879793  -5.78099676  -1.38488404   0.38739811]",0.7669224407079598,1.937051414510177,4.792834140035639,3,ARO,2.4973893710568946
3-47,0.8422798496049863,"[ 2.92910983e+02  2.09419169e-01  3.74509658e-01 -1.66977767e+00
 -5.32086306e-02  8.26437494e-03 -2.23288394e+00  2.00540811e-01
  1.90961775e-02]",0.8679333200070984,0.0881958849441303,1.1887493103931257,3,NPO,1.0212687274339642
3-48,0.0099999999999999,"[ 2.99416643e+02  6.83339456e-01 -2.14375837e-01 -1.03298787e-01
 -5.85189479e-03  1.30651262e-02  7.38837910e-01 -2.14210075e-01
 -2.42020941e-03]",0.9782588322195712,0.1512313948669509,1.0769276520314457,3,EPO,1.0798449686479268
3-49,0.9546711257346844,"[ 2.92003420e+02 -2.85290653e-02  5.33926760e-01  1.59897027e+00
  6.41209513e-02  8.27373055e-03  1.78824590e+00  1.21978611e-01
 -1.00799729e-02]",0.7826258353584056,0.0731406819999413,1.1023373631591544,3,SPO,1.0301817844370889
3-50,0.8589937868968746,"[ 2.92732091e+02  9.30629987e-02  3.15735495e-01 -1.70227655e+00
  1.43541623e-02 -1.62078902e-02 -2.17796247e+00  2.95986970e-01
 -2.17714256e-02]",0.861247163386364,0.1024703878613233,1.2283320654192316,3,NAO,1.0763597161120502
3-51,0.6931517314384258,"[ 2.98745294e+02  2.09219910e-02  4.92880043e-01  6.35870067e-01
 -1.64723568e-01 -3.61144622e-02  1.26135864e+00 -2.89199053e-01
  6.37101752e-02]",0.8624213425896484,0.1269845471628368,1.088183294779789,3,EAO,0.9984918289076199
3-52,0.9427928621745396,"[ 2.91695738e+02 -2.66483819e-02  5.32791182e-01  1.74159719e+00
  6.18560833e-02 -7.54170987e-04  2.18499734e+00  2.16246997e-01
 -1.21696615e-03]",0.7855040835889124,0.1065010031450567,1.1014943351411763,3,SAO,1.01405861048231
3-53,0.8772886011250248,"[ 2.98924913e+02  1.97547931e-01  3.81348003e-01 -7.73642981e-01
 -4.67889911e-01 -3.01194690e-02 -6.83038488e-02 -8.07192450e-01
  9.11860179e-02]",0.8162677593117755,0.2368426239250964,1.066990416844529,3,ARS,1.0661393578433624
3-54,0.848959924240953,"[ 2.99883860e+02  4.98494077e-02  4.86805723e-01 -1.04127128e+00
 -3.74543739e-01 -5.35157728e-02 -8.07681903e-02 -5.68503450e-01
 -2.50943985e-03]",0.7673025312883033,0.2410090075413291,1.067936191753747,3,BOB,1.0208636656063361
3-55,0.0099999999999999,"[ 3.00043926e+02 -7.68909543e-01  1.30898207e+00 -6.41987168e-02
 -1.84544259e-01  4.84718813e-02  5.58585565e-01 -4.22895186e-01
 -4.93417756e-02]",0.8438333595251557,0.1986489485090526,1.101330074855657,3,EIO,1.1081340510607975
3-56,0.9897504020458172,"[ 2.95009353e+02  2.11978354e-01  5.76056128e-01  1.36063496e+00
 -3.14210384e-03  1.09927493e-02  1.73596867e+00 -1.58490369e-02
 -1.13316700e-02]",0.8727689898669311,0.1042012194761018,1.083351411151288,3,SIO,1.053303605951222
3-57,0.956483891299425,"[ 2.76486195e+02  4.59799205e-02  5.96179615e-01  2.25727012e+00
  1.18971284e-01 -1.35547767e-02  2.11079580e+00  1.51607362e-01
  3.96916932e-02]",0.7367185097954346,0.1368898875637083,1.8476015290624164,3,SOO,1.2961084508234366
4-0,0.0099999999999999,"[ 2.57739578e+02  4.91351900e-01  6.03883560e-01 -1.06626771e+01
  1.52478457e+00  5.22987778e-02 -2.61898734e+00 -2.48003377e-01
 -9.53581988e-02]",0.3964849429912996,1.199885156009194,1.2134428878769206,4,GIC,1.1584610658409034
4-1,0.8909808260547883,"[ 2.66688970e+02  1.33704468e-01  1.21389604e+00 -1.58800197e+01
  7.54359398e-01  6.53416745e-02 -1.83929354e+00  3.19892493e-03
  5.18636407e-01]",0.3080562672653162,1.718791260856943,1.1469294412985744,4,NWN,1.1677837864619836
4-2,0.8570235693851417,"[ 2.62250495e+02  5.16463443e-01  9.19906132e-01 -1.62711636e+01
 -1.39352304e-01 -1.72227969e-01 -5.10775391e+00 -8.12787418e-01
 -8.18378980e-02]",0.421883741321215,1.5045003235114058,1.4591107388620073,4,NEN,1.3173863719556458
4-3,0.758600113688908,"[ 2.80837275e+02  3.81259219e-01  5.54965434e-01 -1.22320019e+01
  5.02501729e-01 -1.98425859e-01 -1.12129183e+00  1.26682171e+00
  8.40193232e-02]",0.3157909088796091,1.274444949684164,1.063314004284246,4,WNA,1.0793535858180139
