,rho,beta0,beta1,beta2,phi,sigma,Ifit,IUQ,nRuns,region
22-7,0.7815375931347254,298.47035318999053,0.1749495230386532,0.42842205135066164,0.22851453930240437,0.26285133197827715,1.0620421037618497,,22,SCA
22-8,0.010000021785599186,299.06729558279017,0.3239557820533108,0.15090067490668949,0.31941395657210875,0.19963781638745695,1.0761303362158408,,22,CAR
22-9,0.8085928162172983,293.64762996143673,0.06812462049933378,0.6559056899334318,0.19846251360986397,0.39076348390189236,1.0525115544450516,,22,NWS
22-10,0.8689511487271702,296.62614214951543,0.08508516036415012,0.7431281894477845,0.2116893873310517,0.36824798436266853,1.0505911662873946,,22,NSA
22-11,0.009999999999999995,297.1430813797374,0.5032589908196081,0.19688133061354438,0.24097671471377155,0.39138291658977775,1.0587245583119922,,22,NES
22-12,0.010000009808119676,294.4790729688539,0.7340686735937134,0.1556479924579866,0.1905359636626235,0.47460067734956535,1.0604122930667985,,22,SAM
22-13,0.9029166658901877,287.2094498983957,-0.18226211303364662,0.8654239162196304,0.2988750172018821,0.31339527219316354,1.0440772578965214,,22,SWS
22-14,0.9423679102024589,291.52583464093044,0.06633048731825666,0.6732177003895163,0.21239874080335977,0.2775045468729184,1.0341081766420561,,22,SES
22-15,0.9567477802303298,281.6316707818847,-0.09231959188352835,0.6982734097908266,0.08119670217350906,0.23946710100182103,1.0399610953503458,,22,SSA
22-16,0.009999999999999995,278.98259250957915,0.17337095916875475,0.4619865672807334,0.22443164775227983,0.4443528726615128,1.0768338178920194,,22,NEU
22-17,0.14470840918677136,281.49183262302824,0.07267622636975365,0.7871822623529726,0.13609540227026398,0.5728617191532654,1.056212203618573,,22,WCE
22-18,0.009999999999999995,277.207599775296,0.5890920814038977,0.4477113731269519,0.1108706814600438,0.9150966079344478,1.047965971605983,,22,EEU
22-19,0.6935912980251299,289.73079112545275,0.18358009196533367,0.6192779966102412,0.18655110284708648,0.269718885160375,1.0612971269553177,,22,MED
22-20,0.7698631152808117,296.64509189415566,0.24944871881889286,0.6308880485921169,0.16548933795243553,0.37178947603238854,1.047545828845596,,22,SAH
22-21,0.7746949672368966,297.99317028648966,0.2079346793211018,0.46789284391105124,0.22389990194999496,0.294332884509989,1.0467298160801082,,22,WAF
22-22,0.8769208760397427,295.29785417561834,0.1285077126935056,0.5869505212724495,0.21595593648055728,0.23933235720141197,1.0509958352343587,,22,CAF
22-23,0.721154233148795,297.1714755789399,0.141637665411626,0.492789648375843,0.27781685469455,0.3173840632832429,1.0387226728090406,,22,NEAF
22-24,0.01000031906162142,295.44203347986274,0.4017365798306031,0.2173058851457207,0.2028803068682373,0.3784760599407633,1.0609267952818096,,22,SEAF
22-25,0.8780086016716355,292.9468232792306,0.05051084639203014,0.6637063488950546,0.2002162442077343,0.2595267446459732,1.0471632371820392,,22,WSAF
22-26,0.7604197481246989,293.82818894650677,0.19691962912131197,0.5710713186403266,0.24759610867079912,0.3248996245698341,1.0590087689663352,,22,ESAF
22-27,0.8528633641450946,296.94720174612524,0.14962494448259248,0.4203008038524823,0.11486679477758355,0.26710422926443583,1.0482695882488018,,22,MDG
22-28,0.99,256.955896807666,1.7743644039391613,-0.4018642894807712,0.2588197957203948,0.8330990347574303,1.0547232624151057,,22,RAR
22-29,0.009999999999999995,272.44698458224207,0.6776025698658679,0.5459373753843632,0.07859832152821494,1.0203136757770166,1.0395610390588752,,22,WSB
22-30,0.8531588005554747,266.3914106368966,0.5528502084670577,0.5881001175766863,0.06928222728807536,0.7756994943664414,1.0375633259942543,,22,ESB
22-31,0.99,266.65998229216893,1.3695165429404257,-0.2609606683629951,0.28727191650232886,0.5581789113867424,1.064277596357637,,22,RFE
22-32,0.8217326742222149,287.60221886383835,0.5781787564412867,0.34626053447648597,0.006617431804375396,0.443037698976602,1.0404467064307197,,22,WCA
22-33,0.009999999999999995,277.8528574777201,0.8247596922709909,0.18869645224160914,0.08358025815812632,0.5472995987717478,1.0473056363272173,,22,ECA
22-34,0.6369105126438763,268.3050864966321,0.46894059718943465,0.5125281365741573,0.12138545775878364,0.519345605603502,1.0440531597656746,,22,TIB
22-35,0.6976327897006209,286.80569473789814,0.3083552370102111,0.47146198762960995,0.20790285894498556,0.2760095527147948,1.0559663670605401,,22,EAS
22-36,0.8160022095003203,297.62606200047736,0.3925836183079446,0.47158204097079826,0.19703108108172887,0.5224167339965117,1.0438183919924473,,22,ARP
22-37,0.7235986121914191,296.4022419097057,0.15907238137877192,0.5769449036160654,0.20935961122566085,0.32898299612664705,1.0459515700058446,,22,SAS
22-38,0.7210230289275215,299.1010533789361,0.11614605249356168,0.4231682493558205,0.043335153043660965,0.279319487737034,1.046024851303459,,22,SEA
22-39,0.8104491172421415,299.0415141639149,0.14847920421785987,0.42278101222370207,0.0005019399497863287,0.3070148177261006,1.0453984991507435,,22,NAU
22-40,0.009999999999999995,295.6978879286455,0.17307137639250048,0.6020507391229148,0.22151626165177413,0.7055548344902569,1.0366066434998444,,22,CAU
22-41,0.009999999999999995,292.2054524395497,-0.19173863503187863,0.8856935555255638,0.28103312772999756,0.5603196682675968,1.0469544895405818,,22,EAU
22-42,0.9521981279908388,287.93959320269914,-0.06862147383768288,0.7944610626914591,0.2727380857149156,0.23247679583224667,1.0426254883900166,,22,SAU
22-43,0.9545752957301383,287.5708222262677,0.018832122126991886,0.6575288234232601,0.27666931720599836,0.20536392008362497,1.023813910320663,,22,NZ
22-44,0.9890384679784979,237.48787777428262,0.22284862930640748,1.51676141712271,0.14950827277158468,0.3829178383399323,1.0383577414747993,,22,EAN
22-45,0.9468858560176862,250.5800237706496,-0.6568765185561838,1.8146518002803098,0.2778981950804597,0.6872771999916774,1.029817618636639,,22,WAN
22-46,0.5717862711490718,254.3189469758734,1.1324687082788758,1.1439770583774036,0.5357838698433467,0.7479009532358023,1.1431243174592405,,22,ARO
22-47,0.6471742152870752,292.86265799710606,0.26522286614933505,0.3153134223658927,0.37011173227086525,0.14385486586531462,1.0855673150737641,,22,NPO
22-48,0.6113179694362744,299.2425173877676,0.026139824937107193,0.501757099567377,0.23952042634463594,0.5478313594224096,1.0499288439753565,,22,EPO
22-49,0.9461336999342569,291.9789510841775,-0.021421387542112726,0.5018866603880401,0.4576469269788631,0.07065598565300509,1.0436828424202507,,22,SPO
22-50,0.009999999999999995,292.6372145668425,0.46675249442812405,-0.0632745467476309,0.3746260114893322,0.15143874255868384,1.093081762676592,,22,NAO
22-51,0.009999999999999995,298.7499115397787,0.2422406083343289,0.2497225940116812,0.21147154584746955,0.19771681840710353,1.0665535154072636,,22,EAO
22-52,0.9449550727411398,291.67964969269826,0.04499995661140811,0.4468047007541239,0.30911480450899886,0.10973822481592642,1.0268394571140245,,22,SAO
22-53,0.009999999999999995,298.89703619987245,0.12787687873783582,0.42348460247132247,0.13811152249691178,0.30727686244649927,1.0608562062733138,,22,ARS
22-54,0.9083199212741968,299.9420554750323,0.1858694010073543,0.3482343484196351,0.14927838918671066,0.25010186686007263,1.0487972233875384,,22,BOB
22-55,0.7812652301509114,300.1224278759336,0.16048397594086883,0.3669313146120544,0.04658002743825207,0.2636145451293626,1.0431268004666732,,22,EIO
22-56,0.9214631666893818,294.96407774316134,0.06465320386524805,0.438963797028694,0.2949394753158517,0.14892380200100613,1.0438140652951857,,22,SIO
22-57,0.9619146396122227,276.5350083791569,-0.008299727428463828,0.673787070046008,0.46727251020943694,0.0875629142844503,1.0367697002534326,,22,SOO
23-0,0.6003320147157635,257.8553765044816,0.40420720435842716,0.685621586265377,0.37705427685704607,0.6041200768572443,1.0941242883630804,,23,GIC
23-1,0.8526566175201469,266.6522821480856,0.518221788127554,0.7726121769256009,0.20217043320107222,0.8117763911967659,1.0461497435374834,,23,NWN
23-2,0.8623255605157786,262.3668729539844,0.6964841182892059,0.7229791003067381,0.15801385785650568,0.6271750857324181,1.0471110693546162,,23,NEN
23-3,0.6704006660657279,280.893407352453,0.5450718528800536,0.3704114283456354,0.08228103423197629,0.5374274759185247,1.041548041584716,,23,WNA
23-4,0.99,284.3239806067372,0.9162701954778736,-0.006058823166238957,0.07861021130207356,0.6212891829470639,1.0500861014641376,,23,CNA
23-5,0.6150860593126851,285.572360835392,0.4494529608386473,0.3486178946911955,0.03680503568904909,0.3480859426774952,1.054401211819196,,23,ENA
23-6,0.8680396949188504,293.13924851949326,0.43200258833841654,0.32443609702355564,0.21288721611205838,0.30404739750450566,1.0650106239304817,,23,NCA
23-7,0.7610143806966704,298.46652713293713,0.15394188581162005,0.4488921374387446,0.22734530781104284,0.2624359830824561,1.061775145064115,,23,SCA
23-8,0.009999999999999995,299.06999730137085,0.28528897424957006,0.1894117981670221,0.3172999887993111,0.19942505886716233,1.0756621403197628,,23,CAR
23-9,0.7976881912985856,293.64456393405254,0.04608333798351277,0.6774794152402491,0.1967325278616269,0.389889666054435,1.052656240715354,,23,NWS
23-10,0.8654585786833798,296.6274109908212,0.057519013976795035,0.7713477634105022,0.20807524954633622,0.3672836828222848,1.050637465006755,,23,NSA
23-11,0.8049276661782176,297.2041309600588,0.32382919419290684,0.3865994783153093,0.23329804991173728,0.3912636238840718,1.0539382423177737,,23,NES
23-12,0.009999999999999995,294.4776110776074,0.6899311737335746,0.2004885107327058,0.19066280369783728,0.47497999330281454,1.0601104627182205,,23,SAM
23-13,0.9024149863539032,287.2113477139613,-0.18145909359874995,0.8634757155803594,0.2966848744867427,0.3134511128935014,1.0441228750177236,,23,SWS
23-14,0.9421165205950234,291.5361009093108,0.05326895720340579,0.6862841203361,0.21810592412625776,0.2796243239449039,1.0342073896514634,,23,SES
23-15,0.9568822396655525,281.63627074236246,-0.09522941230551747,0.7016867608467979,0.0787461621438654,0.23989048824633552,1.0401545257454226,,23,SSA
23-16,0.009999999999999995,278.9752865932771,0.2805910141511276,0.354933364728583,0.22539472855547513,0.44408020695483696,1.0764047588478773,,23,NEU
23-17,0.12354433595870863,281.4831474186956,0.12762559907640725,0.7333116471327119,0.12655470391550191,0.5747293682928248,1.0558966217260224,,23,WCE
23-18,0.009999999999999995,277.2146831313444,0.7349433056528081,0.2993705498362525,0.10647238510712126,0.9105258874216088,1.0477507027016917,,23,EEU
23-19,0.6938783731591482,289.7237790708155,0.2148670696953078,0.5884025432196051,0.1829480306944916,0.272116206278187,1.0601446076000725,,23,MED
23-20,0.723302790975051,296.6361230688916,0.20160702776203693,0.6765431607546741,0.1660503042949039,0.36976234593534774,1.0476511276445784,,23,SAH
23-21,0.7600015269639105,297.9941109334827,0.18465075105050638,0.4904153706394903,0.21973593818968043,0.2933495213649257,1.0467368410821107,,23,WAF
23-22,0.8754159838356758,295.3015786391406,0.11943815391998569,0.5952104952836081,0.21258473922606497,0.23851072600784276,1.0509735340315574,,23,CAF
23-23,0.7168701479289996,297.17921197284664,0.11890670061066712,0.5143774488776525,0.27828956026831525,0.3173411538659044,1.0383875248384153,,23,NEAF
23-24,0.6141315740472105,295.4683325470203,0.25135689266248656,0.3717814624198937,0.19725396281637464,0.37720538489706756,1.0575852154784169,,23,SEAF
23-25,0.877412258267934,292.95053355242766,0.03743974296709352,0.6768940682188507,0.19847255148316947,0.259380603236409,1.0471548994670474,,23,WSAF
23-26,0.7712926578294648,293.8342518542641,0.19977875517960322,0.5684324581797755,0.2505097543255985,0.3254548735278667,1.058987005922309,,23,ESAF
23-27,0.8491709136306078,296.9476802144942,0.1433728385335061,0.42611902264994045,0.11305080074757357,0.26743064936189187,1.0482377601560795,,23,MDG
23-28,0.9899999999999999,256.9412799567828,1.7856530964925674,-0.42736705211105713,0.2536570452369071,0.8282282790417032,1.054886830496696,,23,RAR
23-29,0.009999999999999995,272.46072541386957,0.8706183280647766,0.34850768431300433,0.07514059564292104,1.019438817588218,1.039702508283095,,23,WSB
23-30,0.8438311330642781,266.3902489109082,0.5874125308668604,0.5476980618136956,0.07009500794417756,0.7778849962583786,1.0378844522013082,,23,ESB
23-31,0.99,266.66094126500565,1.3721796681065261,-0.269677109547416,0.292815622947164,0.5582483334543215,1.0644895858031842,,23,RFE
23-32,0.8173118161961727,287.60152830200786,0.5767836139198994,0.347540309468541,0.001777714577543107,0.4398903125410415,1.0403515005096144,,23,WCA
23-33,0.010000007955841354,277.8533632678842,0.9171661234332997,0.09523664222471823,0.08477508254243295,0.5461470272163986,1.0473826190858226,,23,ECA
23-34,0.6436363634023621,268.2989086932841,0.3930969891994107,0.5925093281835628,0.13137737421611317,0.5223746966076261,1.043912655270174,,23,TIB
23-35,0.6996015265035544,286.7950972772302,0.3457592364258232,0.4347227846351082,0.21304815581667377,0.27701160885605275,1.0549252591901237,,23,EAS
23-36,0.7758572672629303,297.6350382527019,0.31322705503157805,0.547321286434616,0.1954374051208913,0.5210156773897295,1.0432890897473477,,23,ARP
23-37,0.7066854759527061,296.4040994289917,0.10358682020698237,0.632825215580601,0.21566345709126788,0.33008449751254815,1.0460847393647,,23,SAS
23-38,0.7206646458393012,299.0979937223507,0.12090333677580746,0.4187927112035437,0.03920860059494009,0.2801865734478649,1.0460500641652049,,23,SEA
23-39,0.7846312472504835,299.03152307655677,0.13753279053871234,0.4328547991687531,0.0024751996466914872,0.3076821875375529,1.045516862149679,,23,NAU
23-40,0.009999999999999995,295.7034108346423,0.1746310855418971,0.5992712033713827,0.22020268112383984,0.7077766123520265,1.0366209319033268,,23,CAU
23-41,0.7830940831258626,292.2871980635616,-0.07478234506737108,0.7862199154893894,0.2701428849897287,0.5605664217336331,1.043326508993619,,23,EAU
23-42,0.9549696202820702,287.9430677019296,-0.05513582618825641,0.7881750838608015,0.27103180105145935,0.2311505251409144,1.042184710489934,,23,SAU
23-43,0.9537027559678385,287.5630340009608,0.025424545711179768,0.6476659876097263,0.27143854746334833,0.20588428755668253,1.0235993073088439,,23,NZ
23-44,0.99,237.4903441972582,0.2225054873047215,1.6081181261413926,0.15074148103684026,0.3826708504005586,1.0388905152673897,,23,EAN
23-45,0.9377264229303316,250.5491826082827,-0.7670065128701445,1.8932307446337149,0.28196405166116906,0.6849760921731364,1.0294398676014103,,23,WAN
23-46,0.5706819842364416,254.29254257820273,1.1833960788260816,1.0950011611055268,0.5316637270706837,0.7462371246916649,1.1427532249808017,,23,ARO
23-47,0.6504771767091688,292.86349422053297,0.28669771250530157,0.2930258286179846,0.3709426435531905,0.14357026317503827,1.0857637459580978,,23,NPO
23-48,0.5692584022074062,299.2463586341458,-0.020076111862387596,0.5468982158403848,0.23737343266289157,0.5475368753838058,1.0501966144029133,,23,EPO
23-49,0.9468086262852758,291.9775875967523,-0.017158344574132477,0.4981951087181348,0.46408232469598193,0.07069823535694708,1.0433333883341753,,23,SPO
23-50,0.009999999999999995,292.6382129177711,0.4289678961562243,-0.024910380090524806,0.3744050130270099,0.15132380136368356,1.091430726300416,,23,NAO
23-51,0.009999999999999995,298.75250496019004,0.24561119492478953,0.2456221056345258,0.20754506759426114,0.19808047557232464,1.0664914747492023,,23,EAO
23-52,0.9430725086237327,291.684058157123,0.03286244507613227,0.4574551132527643,0.3109601850562258,0.1097976106524004,1.02662307187277,,23,SAO
23-53,0.009999999999999995,298.89513286868936,0.10705756288524046,0.44484970496370696,0.1337340070492204,0.30740685529314515,1.0606991041675853,,23,ARS
23-54,0.8995300578909086,299.9318300387164,0.17836317244865588,0.3544450185627806,0.14559756886891986,0.25008624129809065,1.0480699965406093,,23,BOB
23-55,0.7771652303877299,300.12086260625745,0.1599862427278234,0.3672598769903409,0.04499300012951261,0.26275720868529673,1.0430815656839858,,23,EIO
23-56,0.9224189796447693,294.96446378542214,0.06522170393712023,0.4391161484009291,0.2893721655241865,0.14912235346845887,1.0436499041166307,,23,SIO
23-57,0.961741922421351,276.53879991537383,-0.016172157920576774,0.6825535471547348,0.4669281716288148,0.08761586121417084,1.0357410530690703,,23,SOO
24-0,0.5982455274008007,257.8499277232089,0.41340530065425846,0.6778061133279,0.3730943260752538,0.6036341836309139,1.093643193626494,,24,GIC
24-1,0.8531498334312931,266.6388476436877,0.5423457113677208,0.748859102132723,0.2048106681235024,0.8130315724029782,1.0459958096376927,,24,NWN
24-2,0.8540790755512911,262.37280642811356,0.654512238004632,0.7652307718528218,0.1601440034111244,0.6267695406767806,1.0474030279824313,,24,NEN
